taxpayer_id,industry,region,years_in_business,annual_turnover_£,vat_due_£,days_late_filing,days_late_payment,reported_turnover_£,filing_consistency_score,risk_flag,estimated_tax_gap_£
TX035098,Finance,East,2,190601.0,38120.0,3,1,190601.0,0.6729294930907372,Normal,0.0
TX035099,Wholesale,London,13,179523.0,35905.0,1,1,179523.0,0.9677997979547314,Normal,0.0
TX035100,Agriculture,Scotland,5,294132.0,58826.0,0,0,294132.0,0.7530378635552506,Normal,0.0
TX035101,Retail,West,25,184381.0,36876.0,5,0,184381.0,0.7033023930897637,Normal,0.0
TX035102,Manufacturing,West,10,807208.0,161442.0,2,1,807208.0,0.9624414657722699,Normal,0.0
TX035103,Retail,Scotland,11,36509.0,7302.0,2,0,36509.0,0.5810490692727159,Normal,0.0
TX035104,Transport,Scotland,1,277067.0,55413.0,2,1,277067.0,0.727900007214184,Normal,0.0
TX035105,Professional Services,West,11,475094.0,95019.0,1,0,475094.0,0.7242277612890301,Normal,0.0
TX035106,Retail,North,29,2490377.0,498075.0,6,3,2490377.0,0.8379130026013015,Normal,0.0
TX035107,Wholesale,North,11,202971.0,40594.0,90,102,120909.0,0.2604456038787464,Suspicious Pattern,16412.0
TX035108,Transport,West,24,693456.0,138691.0,4,0,693456.0,0.9234132268471579,Normal,0.0
TX035109,Retail,East,28,614477.0,122895.0,0,3,614477.0,0.65122811634156,Normal,0.0
TX035110,Agriculture,London,28,71949.0,14390.0,1,0,71949.0,0.6032117083476596,Normal,0.0
TX035111,Agriculture,Scotland,3,131984.0,26397.0,0,3,131984.0,0.8479814908503346,Normal,0.0
TX035112,Hospitality,South,16,2768458.0,553692.0,1,7,2768458.0,0.8311124463926376,Normal,0.0
TX035113,Hospitality,London,16,1363765.0,272753.0,3,1,1363765.0,0.8030012957671165,Normal,0.0
TX035114,Professional Services,East,16,27165.0,5433.0,2,6,27165.0,0.924960524966291,Normal,0.0
TX035115,Wholesale,Wales,28,51744.0,10349.0,2,3,51744.0,0.5568677210267746,Normal,0.0
TX035116,Finance,East,14,1113167.0,222633.0,7,0,1113167.0,0.9597756830236366,Normal,0.0
TX035117,Manufacturing,South,20,5867.0,1173.0,1,0,5867.0,0.7780597917492715,Normal,0.0
TX035118,Wholesale,East,7,896762.0,179352.0,8,1,896762.0,0.6748244915329542,Normal,0.0
TX035119,Retail,London,11,201327.0,40265.0,1,7,201327.0,0.9248334870375327,Normal,0.0
TX035120,Manufacturing,West,3,59315.0,11863.0,2,2,59315.0,0.9486666051669014,Normal,0.0
TX035121,Agriculture,Scotland,15,168019.0,33604.0,3,7,168019.0,0.8313706034800268,Normal,0.0
TX035122,Manufacturing,Scotland,4,171694.0,34339.0,6,1,171694.0,0.7901817813650849,Normal,0.0
TX035123,Wholesale,London,14,277955.0,55591.0,4,7,277955.0,0.8490861235672451,Normal,0.0
TX035124,Agriculture,East,23,44993.0,8999.0,0,0,44993.0,0.8894994751304052,Normal,0.0
TX035125,Manufacturing,London,19,467866.0,93573.0,0,1,467866.0,0.8554091728822091,Normal,0.0
TX035126,Wholesale,North,23,187130.0,37426.0,3,0,187130.0,0.8299546462144443,Normal,0.0
TX035127,Transport,Wales,4,7135.0,1427.0,0,0,7135.0,0.8295085643747026,Normal,0.0
TX035128,Wholesale,North,1,196479.0,39296.0,1,2,196479.0,0.5336036942866723,Normal,0.0
TX035129,Finance,North,9,28084.0,5617.0,1,0,28084.0,0.5941013548745574,Normal,0.0
TX035130,Manufacturing,South,12,59824.0,11965.0,0,0,59824.0,0.9693512660829818,Normal,0.0
TX035131,Finance,South,28,8625.0,1725.0,1,0,8625.0,0.8772986253364149,Normal,0.0
TX035132,Transport,Scotland,25,662918.0,132584.0,2,6,662918.0,0.7261192243848203,Normal,0.0
TX035133,Construction,North,2,203492.0,40698.0,0,5,203492.0,0.8298396941085755,Normal,0.0
TX035134,Wholesale,Scotland,27,1772681.0,354536.0,0,5,1772681.0,0.7645263693268939,Normal,0.0
TX035135,Agriculture,North,26,38913.0,7783.0,1,1,38913.0,0.7006747785476596,Normal,0.0
TX035136,Agriculture,Scotland,14,72964.0,14593.0,7,2,72964.0,0.7431964312743582,Normal,0.0
TX035137,Retail,South,29,82800.0,16560.0,2,0,82800.0,0.8809937488184333,Normal,0.0
TX035138,Manufacturing,Wales,12,3255.0,651.0,0,0,3255.0,0.510307982997839,Normal,0.0
TX035139,Professional Services,North,2,444707.0,88941.0,3,3,444707.0,0.8540639081335385,Normal,0.0
TX035140,Agriculture,Scotland,7,2007.0,401.0,4,0,2007.0,0.7753680929448556,Normal,0.0
TX035141,Manufacturing,North,12,69053.0,13811.0,0,0,69053.0,0.8561246764686448,Normal,0.0
TX035142,Hospitality,West,9,62242.0,12448.0,0,5,62242.0,0.9950503809248221,Normal,0.0
TX035143,Hospitality,Scotland,3,238904.0,47781.0,0,1,238904.0,0.6763249516718859,Normal,0.0
TX035144,Hospitality,London,4,407192.0,81438.0,2,0,407192.0,0.8070122967606347,Normal,0.0
TX035145,Professional Services,South,2,111584.0,22317.0,1,0,111584.0,0.740934546268248,Normal,0.0
TX035146,Manufacturing,South,26,203273.0,40655.0,9,0,203273.0,0.8915519439113424,Normal,0.0
TX035147,Finance,North,4,33193.0,6639.0,1,0,33193.0,0.6334377977263416,Normal,0.0
TX035148,Finance,Wales,2,85998.0,17200.0,2,1,85998.0,0.7307416273952627,Normal,0.0
TX035149,Finance,West,28,2012752.0,402550.0,2,0,2012752.0,0.8537339394916623,Normal,0.0
TX035150,Transport,Wales,7,331884.0,66377.0,0,1,331884.0,0.8787379666457459,Normal,0.0
TX035151,Agriculture,East,4,188622.0,37724.0,6,1,188622.0,0.7124123486232395,Normal,0.0
TX035152,Hospitality,Scotland,14,258167.0,51633.0,71,117,147051.0,0.08517187826190575,Suspicious Pattern,22223.0
TX035153,Retail,North,30,236250.0,47250.0,1,1,236250.0,0.766035836557715,Normal,0.0
TX035154,Hospitality,West,21,66674.0,13335.0,2,0,66674.0,0.8361014324188074,Normal,0.0
TX035155,Agriculture,East,11,43767.0,8753.0,2,0,43767.0,0.941181346072658,Normal,0.0
TX035156,Finance,West,3,489677.0,97935.0,6,1,489677.0,0.8399877698398394,Normal,0.0
TX035157,Finance,London,21,111704.0,22341.0,4,0,111704.0,0.9584285352175753,Normal,0.0
TX035158,Manufacturing,South,25,183475.0,36695.0,0,7,183475.0,0.7696044089433727,Normal,0.0
TX035159,Retail,West,5,104438.0,20888.0,4,1,104438.0,0.7479731709588705,Normal,0.0
TX035160,Manufacturing,London,18,82151.0,16430.0,1,1,82151.0,0.8446618999325284,Normal,0.0
TX035161,Agriculture,London,5,29015.0,5803.0,0,1,29015.0,0.7575363020892695,Normal,0.0
TX035162,Retail,Wales,6,175970.0,35194.0,5,1,175970.0,0.8490571655281678,Normal,0.0
TX035163,Finance,South,12,707697.0,141539.0,16,0,707697.0,0.768300668355518,Normal,0.0
TX035164,Professional Services,Wales,25,85393.0,17079.0,4,1,85393.0,0.6660641524548294,Normal,0.0
TX035165,Wholesale,East,26,587587.0,117517.0,8,0,587587.0,0.680162357664384,Normal,0.0
TX035166,Transport,South,5,318418.0,63684.0,6,0,318418.0,0.8233261616103693,Normal,0.0
TX035167,Retail,East,7,57663.0,11533.0,3,2,57663.0,0.7658796642934724,Normal,0.0
TX035168,Finance,East,28,142825.0,28565.0,0,0,142825.0,0.8805041905408102,Normal,0.0
TX035169,Finance,North,8,50128.0,10026.0,1,1,50128.0,0.6698742056719569,Normal,0.0
TX035170,Retail,South,12,143571.0,28714.0,3,0,143571.0,0.7837066318767603,Normal,0.0
TX035171,Construction,East,15,230632.0,46126.0,0,0,230632.0,0.8252452154836688,Normal,0.0
TX035172,Construction,West,27,3183564.0,636713.0,0,1,3183564.0,0.5741745511776396,Normal,0.0
TX035173,Construction,London,11,150281.0,30056.0,1,1,150281.0,0.9405092601880215,Normal,0.0
TX035174,Manufacturing,West,15,767455.0,153491.0,5,1,767455.0,0.9322816840716663,Normal,0.0
TX035175,Hospitality,South,20,167866.0,33573.0,0,3,167866.0,0.8952136340893767,Normal,0.0
TX035176,Retail,Wales,22,183748.0,36750.0,0,0,183748.0,0.8455496543739811,Normal,0.0
TX035177,Manufacturing,East,4,1085292.0,217058.0,0,2,1085292.0,0.6305424716329351,Normal,0.0
TX035178,Finance,East,22,58626.0,11725.0,0,1,58626.0,0.9117323831983619,Normal,0.0
TX035179,Retail,West,3,51165.0,10233.0,1,0,51165.0,0.6604894524648998,Normal,0.0
TX035180,Construction,South,17,37548.0,7510.0,1,3,37548.0,0.8716845730211413,Normal,0.0
TX035181,Professional Services,Wales,21,297773.0,59555.0,1,0,297773.0,0.4831235820787852,Normal,0.0
TX035182,Transport,North,9,44167.0,8833.0,12,2,44167.0,0.6667700071044792,Normal,0.0
TX035183,Wholesale,South,12,273862.0,54772.0,2,1,273862.0,0.9455884185260041,Normal,0.0
TX035184,Manufacturing,West,13,60303.0,12061.0,86,96,32698.0,0.2565787885720607,Suspicious Pattern,5520.0
TX035185,Transport,London,9,393054.0,78611.0,1,4,393054.0,0.7537546853615308,Normal,0.0
TX035186,Finance,Scotland,24,37414.0,7483.0,0,2,37414.0,0.8734676957090864,Normal,0.0
TX035187,Finance,Wales,25,2077770.0,415554.0,6,3,2077770.0,0.8271570545403398,Normal,0.0
TX035188,Transport,East,25,25050.0,5010.0,12,0,25050.0,0.9408832934816673,Normal,0.0
TX035189,Agriculture,West,6,268066.0,53613.0,0,0,268066.0,0.7902933745210887,Normal,0.0
TX035190,Retail,West,19,102776.0,20555.0,1,1,102776.0,0.9159624766323232,Normal,0.0
TX035191,Professional Services,Scotland,21,78081.0,15616.0,0,0,78081.0,0.8468080144133829,Normal,0.0
TX035192,Manufacturing,Wales,17,288365.0,57673.0,3,1,288365.0,0.8974810938806416,Normal,0.0
TX035193,Wholesale,West,7,7721.0,1544.0,1,0,7721.0,0.5757644285442434,Normal,0.0
TX035194,Agriculture,North,30,331233.0,66247.0,96,68,189676.0,0.27787429694054516,Suspicious Pattern,28311.0
TX035195,Hospitality,North,23,1172237.0,234447.0,4,0,1172237.0,0.9229074570521133,Normal,0.0
TX035196,Agriculture,West,26,17155.0,3431.0,4,4,17155.0,0.6848883563241319,Normal,0.0
TX035197,Construction,West,27,31863.0,6373.0,4,0,31863.0,0.7558429599760645,Normal,0.0
TX035198,Manufacturing,South,5,779284.0,155857.0,0,1,779284.0,0.9629712087419955,Normal,0.0
TX035199,Wholesale,East,24,164282.0,32856.0,2,10,164282.0,0.8311246434852082,Normal,0.0
TX035200,Construction,West,6,111660.0,22332.0,7,0,111660.0,0.8476282904725826,Normal,0.0
TX035201,Hospitality,East,12,268882.0,53776.0,0,3,268882.0,0.8156635021851842,Normal,0.0
TX035202,Construction,East,12,15685.0,3137.0,0,4,15685.0,0.8153713278532044,Normal,0.0
TX035203,Finance,Wales,30,43294.0,8659.0,103,67,19546.0,0.028747981875859495,Suspicious Pattern,4749.0
TX035204,Finance,East,1,18156.0,3631.0,14,0,18156.0,0.6428675578101003,Normal,0.0
TX035205,Construction,London,6,36492.0,7298.0,6,0,36492.0,0.693493855852457,Normal,0.0
TX035206,Retail,London,3,59192.0,11838.0,1,1,59192.0,0.8464128271006992,Normal,0.0
TX035207,Retail,North,2,83088.0,16618.0,2,2,83088.0,0.6515566575777619,Normal,0.0
TX035208,Hospitality,West,8,187609.0,37522.0,0,0,187609.0,0.9507610320386428,Normal,0.0
TX035209,Retail,North,22,208064.0,41613.0,5,2,208064.0,0.819531992756226,Normal,0.0
TX035210,Construction,London,19,1012650.0,202530.0,2,0,1012650.0,0.7617438285066215,Normal,0.0
TX035211,Retail,West,24,906353.0,181271.0,0,0,906353.0,0.7454229294169543,Normal,0.0
TX035212,Professional Services,London,9,718226.0,143645.0,1,0,718226.0,0.699923836932999,Normal,0.0
TX035213,Finance,Wales,18,9237.0,1847.0,0,1,9237.0,0.695438859681748,Normal,0.0
TX035214,Professional Services,East,1,7013013.0,1402603.0,0,3,7013013.0,0.7856030743496332,Normal,0.0
TX035215,Professional Services,London,2,135082.0,27016.0,2,2,135082.0,0.8056088114579957,Normal,0.0
TX035216,Wholesale,Scotland,1,8879.0,1776.0,0,1,8879.0,0.9568587343628828,Normal,0.0
TX035217,Agriculture,Scotland,16,83521.0,16704.0,1,0,83521.0,0.8793246911417283,Normal,0.0
TX035218,Construction,London,30,333935.0,66787.0,6,0,333935.0,0.558365759407366,Normal,0.0
TX035219,Agriculture,South,26,105595.0,21119.0,0,0,105595.0,0.8548588071611142,Normal,0.0
TX035220,Agriculture,North,7,381793.0,76359.0,3,0,381793.0,0.9820863340607872,Normal,0.0
TX035221,Manufacturing,East,2,1124719.0,224944.0,1,0,1124719.0,0.873964757013531,Normal,0.0
TX035222,Transport,London,27,130244.0,26049.0,0,0,130244.0,0.9240962596997462,Normal,0.0
TX035223,Finance,Scotland,6,446323.0,89265.0,5,0,446323.0,0.9121081412510755,Normal,0.0
TX035224,Retail,South,9,22294.0,4459.0,0,0,22294.0,0.6411285125081722,Normal,0.0
TX035225,Manufacturing,West,22,184379.0,36876.0,3,3,184379.0,0.5100958688138032,Normal,0.0
TX035226,Manufacturing,Scotland,27,400482.0,80096.0,2,0,400482.0,0.9774587454463185,Normal,0.0
TX035227,Professional Services,London,21,75093.0,15019.0,4,2,75093.0,0.7833336298307443,Normal,0.0
TX035228,Agriculture,East,6,5874.0,1175.0,9,3,5874.0,0.7976325806855767,Normal,0.0
TX035229,Hospitality,East,16,19115.0,3823.0,2,1,19115.0,0.7674284922498132,Normal,0.0
TX035230,Agriculture,London,24,11888.0,2378.0,0,3,11888.0,0.8248135244604458,Normal,0.0
TX035231,Finance,South,1,802490.0,160498.0,0,1,802490.0,0.8703401319675484,Normal,0.0
TX035232,Manufacturing,Wales,21,905327.0,181065.0,14,3,905327.0,0.8731003923992949,Normal,0.0
TX035233,Hospitality,North,9,57424.0,11485.0,4,1,57424.0,0.9197864751757634,Normal,0.0
TX035234,Transport,South,17,129154.0,25831.0,0,1,129154.0,0.9898198473520683,Normal,0.0
TX035235,Hospitality,Wales,7,110120.0,22024.0,2,1,110120.0,0.8274663620865418,Normal,0.0
TX035236,Professional Services,South,3,567013.0,113403.0,0,2,567013.0,0.7895236058108974,Normal,0.0
TX035237,Professional Services,Scotland,29,343894.0,68779.0,3,2,343894.0,0.9256556328320531,Normal,0.0
TX035238,Retail,North,28,1018460.0,203692.0,2,0,1018460.0,0.775290380157027,Normal,0.0
TX035239,Professional Services,London,25,1766023.0,353205.0,4,2,1766023.0,0.8966909346056524,Normal,0.0
TX035240,Wholesale,Scotland,17,9004.0,1801.0,2,5,9004.0,0.8533000747579574,Normal,0.0
TX035241,Hospitality,South,13,562411.0,112482.0,4,2,562411.0,0.8358054025806471,Normal,0.0
TX035242,Agriculture,South,8,381050.0,76210.0,1,2,381050.0,0.8896688547948428,Normal,0.0
TX035243,Transport,West,4,263250.0,52650.0,0,0,263250.0,0.8617904567680058,Normal,0.0
TX035244,Construction,London,28,646536.0,129307.0,3,4,646536.0,0.6183789853495212,Normal,0.0
TX035245,Manufacturing,South,14,217760.0,43552.0,4,2,217760.0,0.8354947062367508,Normal,0.0
TX035246,Construction,East,16,1148711.0,229742.0,2,1,1148711.0,0.9121500057891296,Normal,0.0
TX035247,Transport,West,5,45824.0,9165.0,2,1,45824.0,0.8545661101757747,Normal,0.0
TX035248,Agriculture,London,18,484592.0,96918.0,94,78,239606.0,0.26427910889849454,Suspicious Pattern,48997.0
TX035249,Hospitality,South,12,440284.0,88057.0,0,0,440284.0,0.7438954030915065,Normal,0.0
TX035250,Transport,South,3,261062.0,52212.0,4,0,261062.0,0.8072206489243675,Normal,0.0
TX035251,Finance,Wales,21,233414.0,46683.0,2,10,233414.0,0.7669515320508178,Normal,0.0
TX035252,Manufacturing,East,28,59441.0,11888.0,0,3,59441.0,0.7448790461147117,Normal,0.0
TX035253,Manufacturing,Scotland,26,199822.0,39964.0,1,1,199822.0,0.8894109815251398,Normal,0.0
TX035254,Wholesale,London,2,14561.0,2912.0,0,1,14561.0,0.6317243960659041,Normal,0.0
TX035255,Manufacturing,London,17,85743.0,17149.0,0,0,85743.0,0.912289507542675,Normal,0.0
TX035256,Professional Services,East,13,191411.0,38282.0,2,3,191411.0,0.7988478285880218,Normal,0.0
TX035257,Professional Services,East,16,115003.0,23001.0,24,0,115003.0,0.8702310381768038,Normal,0.0
TX035258,Construction,Wales,30,312269.0,62454.0,12,2,312269.0,0.7532988964844851,Normal,0.0
TX035259,Wholesale,London,21,2451315.0,490263.0,2,1,2451315.0,0.6838368180683745,Normal,0.0
TX035260,Finance,North,4,270419.0,54084.0,5,0,270419.0,0.62363639464907,Normal,0.0
TX035261,Agriculture,West,3,4701.0,940.0,0,1,4701.0,0.7748736424332253,Normal,0.0
TX035262,Retail,London,24,1331168.0,266234.0,2,0,1331168.0,0.918289185806424,Normal,0.0
TX035263,Wholesale,London,13,318733.0,63747.0,0,2,318733.0,0.5408246832238872,Normal,0.0
TX035264,Transport,East,2,2745319.0,549064.0,2,2,2745319.0,0.7590664586005946,Normal,0.0
TX035265,Wholesale,East,30,545098.0,109020.0,2,0,545098.0,0.6910455963183108,Normal,0.0
TX035266,Retail,North,5,184198.0,36840.0,3,0,184198.0,0.5749612449905526,Normal,0.0
TX035267,Professional Services,East,13,319756.0,63951.0,2,0,319756.0,0.8072558777912814,Normal,0.0
TX035268,Manufacturing,Wales,3,242406.0,48481.0,3,5,242406.0,0.8349496882493308,Normal,0.0
TX035269,Manufacturing,Wales,2,288329.0,57666.0,0,0,288329.0,0.8409984330799447,Normal,0.0
TX035270,Agriculture,West,4,43500.0,8700.0,9,6,43500.0,0.8763230619246777,Normal,0.0
TX035271,Manufacturing,Wales,5,6915.0,1383.0,1,4,6915.0,0.7853693475046132,Normal,0.0
TX035272,Construction,Scotland,1,533274.0,106655.0,6,0,533274.0,0.6727852022090245,Normal,0.0
TX035273,Transport,East,8,86442.0,17288.0,0,1,86442.0,0.9465019930066866,Normal,0.0
TX035274,Transport,Scotland,26,291708.0,58342.0,6,4,291708.0,0.9733871083128919,Normal,0.0
TX035275,Construction,South,15,4581316.0,916263.0,1,2,4581316.0,0.9475705107897203,Normal,0.0
TX035276,Construction,London,8,355599.0,71120.0,3,0,355599.0,0.7893362134149945,Normal,0.0
TX035277,Manufacturing,Wales,19,237707.0,47541.0,12,1,237707.0,0.7307551828051603,Normal,0.0
TX035278,Agriculture,Scotland,19,8142.0,1628.0,1,1,8142.0,0.8936098718754275,Normal,0.0
TX035279,Hospitality,Wales,5,30473.0,6095.0,350,263,6930.0,0.02032941074554743,Potential Under-Reporting,4708.0
TX035280,Construction,North,23,1229504.0,245901.0,0,13,1229504.0,0.9132775746721291,Normal,0.0
TX035281,Finance,Wales,2,137921.0,27584.0,0,4,137921.0,0.6252088985011043,Normal,0.0
TX035282,Agriculture,West,18,777681.0,155536.0,1,0,777681.0,0.6420798718991729,Normal,0.0
TX035283,Transport,Scotland,17,238463.0,47693.0,8,1,238463.0,0.9377661680861034,Normal,0.0
TX035284,Transport,London,26,13659.0,2732.0,79,116,6780.0,0.19142309594520499,Suspicious Pattern,1375.0
TX035285,Construction,Scotland,20,1678435.0,335687.0,0,5,1678435.0,0.8914413557300878,Normal,0.0
TX035286,Hospitality,London,19,10105.0,2021.0,2,0,10105.0,0.6593468592544864,Normal,0.0
TX035287,Hospitality,North,25,3330.0,666.0,4,0,3330.0,0.7618900743588628,Normal,0.0
TX035288,Agriculture,West,27,233289.0,46658.0,5,2,233289.0,0.7826456401258711,Normal,0.0
TX035289,Wholesale,Wales,2,17415.0,3483.0,3,4,17415.0,0.885877341418405,Normal,0.0
TX035290,Professional Services,London,28,33509.0,6702.0,0,2,33509.0,0.9135987241119347,Normal,0.0
TX035291,Professional Services,East,16,455152.0,91030.0,5,4,455152.0,0.9591953718776954,Normal,0.0
TX035292,Finance,West,5,20876.0,4175.0,3,2,20876.0,0.778029157560083,Normal,0.0
TX035293,Wholesale,East,14,14645.0,2929.0,1,0,14645.0,0.9066207287641134,Normal,0.0
TX035294,Construction,Scotland,13,287833.0,57567.0,1,1,287833.0,0.7468996087551427,Normal,0.0
TX035295,Construction,East,21,18608.0,3722.0,1,3,18608.0,0.8351821234645266,Normal,0.0
TX035296,Retail,North,18,185242.0,37048.0,1,0,185242.0,0.807000404333779,Normal,0.0
TX035297,Wholesale,North,11,87054.0,17411.0,1,7,87054.0,0.670993707189374,Normal,0.0
TX035298,Retail,South,11,61558.0,12312.0,4,0,61558.0,0.8573465938734274,Normal,0.0
TX035299,Retail,Wales,29,111157.0,22231.0,0,1,111157.0,0.9460319512183764,Normal,0.0
TX035300,Retail,Scotland,16,625265.0,125053.0,2,0,625265.0,0.9493752802475652,Normal,0.0
TX035301,Finance,Wales,13,987229.0,197446.0,1,1,987229.0,0.7523002358876121,Normal,0.0
TX035302,Construction,Wales,4,121629.0,24326.0,1,0,121629.0,0.9152117015931706,Normal,0.0
TX035303,Manufacturing,North,22,798242.0,159648.0,3,1,798242.0,0.6750542907348996,Normal,0.0
TX035304,Agriculture,West,15,1788751.0,357750.0,2,2,1788751.0,0.7103965586692546,Normal,0.0
TX035305,Retail,South,10,105239.0,21048.0,3,0,105239.0,0.6772669181358959,Normal,0.0
TX035306,Agriculture,North,2,133451.0,26690.0,1,0,133451.0,0.8367964648773244,Normal,0.0
TX035307,Finance,South,13,195305.0,39061.0,2,7,195305.0,0.881656147516686,Normal,0.0
TX035308,Professional Services,West,10,1435505.0,287101.0,1,0,1435505.0,0.9111400518432327,Normal,0.0
TX035309,Wholesale,Wales,10,44750.0,8950.0,12,1,44750.0,0.8163806790809891,Normal,0.0
TX035310,Wholesale,South,5,320824.0,64165.0,0,2,320824.0,0.8697055537203955,Normal,0.0
TX035311,Transport,North,21,240005.0,48001.0,0,2,240005.0,0.8703139167975228,Normal,0.0
TX035312,Agriculture,East,15,117092.0,23418.0,3,2,117092.0,0.6432600977799977,Normal,0.0
TX035313,Wholesale,South,3,1864148.0,372830.0,0,1,1864148.0,0.8111032667955784,Normal,0.0
TX035314,Finance,Wales,19,709377.0,141875.0,0,2,709377.0,0.9126949637070105,Normal,0.0
TX035315,Professional Services,Scotland,18,401113.0,80223.0,5,3,401113.0,0.7323721852115185,Normal,0.0
TX035316,Professional Services,Scotland,22,67809.0,13562.0,1,0,67809.0,0.7484036362375384,Normal,0.0
TX035317,Transport,London,8,120952.0,24190.0,3,0,120952.0,0.730913453570166,Normal,0.0
TX035318,Retail,North,13,4553.0,911.0,0,1,4553.0,0.7838316087727495,Normal,0.0
TX035319,Finance,Wales,9,79631.0,15926.0,5,4,79631.0,0.7859706035743477,Normal,0.0
TX035320,Agriculture,North,15,87734.0,17547.0,0,1,87734.0,0.8769539186006365,Normal,0.0
TX035321,Construction,London,19,105137.0,21027.0,0,2,105137.0,0.8507382837571711,Normal,0.0
TX035322,Hospitality,East,16,126782.0,25356.0,1,1,126782.0,0.586206001261583,Normal,0.0
TX035323,Transport,North,4,777393.0,155479.0,0,3,777393.0,0.7313319009243978,Normal,0.0
TX035324,Agriculture,North,9,111232.0,22246.0,9,0,111232.0,0.5552373758272066,Normal,0.0
TX035325,Manufacturing,Wales,23,126809.0,25362.0,1,4,126809.0,0.8836621325923469,Normal,0.0
TX035326,Retail,Wales,7,451634.0,90327.0,1,2,451634.0,0.8824650162021171,Normal,0.0
TX035327,Manufacturing,South,18,933556.0,186711.0,3,4,933556.0,0.4147699132670737,Normal,0.0
TX035328,Agriculture,East,28,238488.0,47698.0,0,0,238488.0,0.9065006866370633,Normal,0.0
